Id,Name,Quality,Slot,Type,SubType,Texture,Source,Zone,Dungeon Difficulty,Phase,Class,Spec,BIS Status/arguments,Link,SourceType,SourceNumber,SourceFaction
27878,Auchenai Death Shroud,,Back,,,,Avatar of the Martyred,Auchenai Crypts (Heroic),Heroic,5,Shaman,Enhancement,Alt,https://wowhead.com/item=27878,Drop,0,B
27892,Cloak of the Inciter,,Back,,,,Blackheart the Inciter,Shadow Labyrinth,Normal,5,Shaman,Enhancement,Alt,https://wowhead.com/item=27892,Drop,0,B
34397,Bladed Chaos Tunic,,Chest,,,,M'uru,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34397,Transmute,34211,B
34369,Carapace of Sun and Shadow,,Chest,,,,Leatherworking (365),46138,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34369,Profession,0,B
34373,Embrace of the Phoenix,,Chest,,,,Leatherworking (365),46137,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34373,Profession,0,B
34228,Vicious Hawkstrider Hauberk,,Chest,,,,M'uru,Sunwell Plateau,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34228,Drop,0,B
30905,Midnight Chestguard,,Chest,,,,Archimonde,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30905,Drop,0,B
32252,Nether Shadow Tunic,,Chest,,,,Supremus,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32252,Drop,0,B
34927,Tunic of the Dark Hour,,Chest,,,,Badge of Justice,Smith Hauthaa,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34927,Dungeon Token,100,B
30101,Bloodsea Brigand's Vest,,Chest,,,,Fathom-Lord Karathress,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30101,Drop,0,B
30185,Cataclysm Chestplate,,Chest,,,,Kael'thas Sunstrider,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30185,Tier Token,30236,B
30236,Chestguard of the Vanquished Champion,,Chest,,,,Kael'thas Sunstrider,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30236,Token,0,B
29038,Cyclone Breastplate,,Chest,,,,Magtheridon,Magtheridon's Lair,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29038,Tier Token,29754,B
29754,Chestguard of the Fallen Champion,,Chest,,,,Magtheridon,Magtheridon's Lair,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29754,Token,0,B
30730,Terrorweave Tunic,,Chest,,,,Doomwalker,World Bosses,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30730,Drop,0,B
29525,Primalstrike Vest,,Chest,,,,Leatherworking (375),35589,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29525,Profession,0,B
29515,Ebon Netherscale Breastplate,,Chest,,,,Leatherworking (375),35575,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29515,Profession,0,B
34439,Skyshatter Wristguards,,Wrist,,,,"Kalecgos"" & ""Eredar Twins",Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34439,Tier Token,34851,B
34851,Bracers of the Forgotten Protector,,Wrist,,,,"Kalecgos"" & ""Eredar Twins",Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34851,Token,0,B
30863,Deadly Cuffs,,Wrist,,,,Rage Winterchill,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30863,Drop,0,B
32574,Bindings of Lightning Reflexes,,Wrist,,,,Leatherworking (375),41161,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32574,Profession,0,B
32324,Insidious Bands,,Wrist,,,,Teron Gorefiend,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32324,Drop,0,B
33540,Master Assassin Wristwraps,,Wrist,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33540,Dungeon Token,35,B
32251,Wraps of Precise Flight,,Wrist,,,,Supremus,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32251,Drop,0,B
30091,True-Aim Stalker Bands,,Wrist,,,,Leotheras the Blind,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30091,Drop,0,B
29966,Vambraces of Ending,,Wrist,,,,High Astromancer Solarian,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29966,Drop,0,B
28514,Bracers of Maliciousness,,Wrist,,,,Maiden of Virtue,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28514,Drop,0,B
29527,Primalstrike Bracers,,Wrist,,,,Leatherworking (375),35591,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29527,Profession,0,B
29517,Ebon Netherscale Bracers,,Wrist,,,,Leatherworking (375),35577,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29517,Profession,0,B
28171,Spymistress's Wristguards,,Wrist,,,,The Soul Devices,Shadow Labyrinth,Normal,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28171,Quest,0,B
34343,Thalassian Ranger Gauntlets,,Hands,,,,Kil'Jaeden,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34343,Drop,0,B
34370,Gloves of Immortal Dusk,,Hands,,,,Leatherworking (365),46134,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34370,Profession,0,B
34234,Shadowed Gauntlets of Paroxysm,,Hands,,,,M'uru,Sunwell Plateau,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34234,Drop,0,B
34374,Fletcher's Gloves of the Phoenix,,Hands,,,,Leatherworking (365),46133,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34374,Profession,0,B
32347,Grips of Damnation,,Hands,,,,Reliquary of Souls,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32347,Drop,0,B
32234,Fists of Mukoa,,Hands,,,,High Warlord Naj'entus,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32234,Drop,0,B
29947,Gloves of the Searing Grip,,Hands,,,,Al'ar,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29947,Drop,0,B
33539,Trickster's Stickyfingers,,Hands,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33539,Dungeon Token,60,B
30189,Cataclysm Gauntlets,,Hands,,,,Leotheras the Blind,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30189,Tier Token,30239,B
30239,Gloves of the Vanquished Champion,,Hands,,,,Leotheras the Blind,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30239,Token,0,B
28776,Liar's Tongue Gloves,,Hands,,,,Magtheridon,Magtheridon's Lair,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28776,Drop,0,B
30644,Grips of Deftness,,Hands,,,,Trash Drop,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30644,Drop,0,B
29503,Cobrascale Gloves,,Hands,,,,Leatherworking (365),35559,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29503,Profession,0,B
34854,Belt of the Forgotten Protector,,Waist,,,,"Brutallus"" & ""Eredar Twins",Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34854,Token,0,B
34545,Skyshatter Girdle,,Waist,,,,"Brutallus"" & ""Eredar Twins",Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34545,Tier Token,34854,B
30106,Belt of One-Hundred Deaths,,Waist,,,,Lady Vashj,Serpentshrine Cavern,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=30106,Drop,0,B
32346,Boneweave Girdle,,Waist,,,,Reliquary of Souls,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32346,Drop,0,B
32265,Shadow-walker's Cord,,Waist,,,,Shade of Akama,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32265,Drop,0,B
30879,Don Alejandro's Money Belt,,Waist,,,,Anetheron,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30879,Drop,0,B
30919,Valestalker Girdle,,Waist,,,,Kaz'rogal,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30919,Drop,0,B
30040,Belt of Deep Shadow,,Waist,,,,Leatherworking (375),36351,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30040,Profession,0,B
29526,Primalstrike Belt,,Waist,,,,Leatherworking (375),35590,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29526,Profession,0,B
28828,Gronn-Stitched Girdle,,Waist,,,,Gruul the Dragonkiller,Gruul's Lair,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28828,Drop,0,B
29516,Ebon Netherscale Belt,,Waist,,,,Leatherworking (375),35576,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29516,Profession,0,B
29247,Girdle of the Deathdealer,,Waist,,,,Aeonus,The Black Morass (H),Heroic,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29247,Drop,0,B
34188,Leggings of the Immortal Night,,Legs,,,,Felmyst,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34188,Drop,0,B
30900,Bow-stitched Leggings,,Legs,,,,Azgalor,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30900,Drop,0,B
34168,Starstalker Legguards,,Legs,,,,Kalecgos,Sunwell Plateau,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34168,Drop,0,B
34928,Trousers of the Scryers' Retainer,,Legs,,,,Badge of Justice,Smith Hauthaa,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34928,Dungeon Token,100,B
30898,Shady Dealer's Pantaloons,,Legs,,,,Azgalor,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30898,Drop,0,B
33538,Shallow-grave Trousers,,Legs,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33538,Dungeon Token,75,B
30192,Cataclysm Legplates,,Legs,,,,Fathom-Lord Karathress,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30192,Tier Token,30245,B
30245,Leggings of the Vanquished Champion,,Legs,,,,Fathom-Lord Karathress,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30245,Token,0,B
28741,Skulker's Greaves,,Legs,,,,Netherspite,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28741,Drop,0,B
30257,Shattrath Leggings,,Legs,,,,Special Delivery to Shattrath City,Shattrath City,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30257,Quest,0,B
31544,Clefthoof Hide Leggings,,Legs,,,,Showdown,Blade's Edge Mountains,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=31544,Quest,0,B
34857,Boots of the Forgotten Protector,,Feet,,,,"Felmyst"" & ""Eredar Twins",Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34857,Token,0,B
34567,Skyshatter Greaves,,Feet,,,,"Felmyst"" & ""Eredar Twins",Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34567,Tier Token,34857,B
32510,Softstep Boots of Tracking,,Feet,,,,Teron Gorefiend,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32510,Drop,0,B
32366,Shadowmaster's Boots,,Feet,,,,Mother Shahraz,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32366,Drop,0,B
33222,Nyn'jah's Tabi Boots,,Feet,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33222,Dungeon Token,60,B
30880,Quickstrider Moccasins,,Feet,,,,Anetheron,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30880,Drop,0,B
30039,Boots of Utter Darkness,,Feet,,,,Leatherworking (375),36357,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30039,Profession,0,B
30104,Cobra-Lash Boots,,Feet,,,,Lady Vashj,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30104,Drop,0,B
28545,Edgewalker Longboots,,Feet,,,,Moroes,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28545,Drop,0,B
25686,Fel Leather Boots,,Feet,,,,Leatherworking (350),32493,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=25686,Profession,0,B
27867,Boots of the Unjust,,Feet,,,,Exarch Maladaar,Auchenai Crypts (H),Heroic,5,Shaman,Enhancement,Alt,https://wowhead.com/item=27867,Drop,0,B
34358,Hard Khorium Choker,,Neck,,,,Jewelcrafting (365),46127,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34358,Profession,0,B
34177,Clutch of Demise,,Neck,,,,Brutallus,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34177,Drop,0,B
32260,Choker of Endless Nightmares,,Neck,,,,Supremus,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32260,Drop,0,B
34679,Shattered Sun Pendant of Might,,Neck,,,,Shattered Sun Offensive,Exalted,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34679,Reputation,0,B
32591,Choker of Serrated Blades,,Neck,,,,Trash Drop,"Black Temple"" & ""Hyjal Summit",,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32591,Drop,0,B
30017,Telonicus's Pendant of Mayhem,,Neck,,,,Kael'thas Sunstrider,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30017,Drop,0,B
30022,Pendant of the Perilous,,Neck,,,,Trash Drop,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30022,Drop,0,B
29381,Choker of Vile Intent,,Neck,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29381,Dungeon Token,25,B
33296,Brooch of Deftness,,Neck,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33296,Dungeon Token,35,B
28509,Worgen Claw Necklace,,Neck,,,,Attumen the Huntsman,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28509,Drop,0,B
31695,Natasha's Choker,,Neck,,,,The Hound-Master,Blade's Edge Mountains,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=31695,Quest,0,B
27546,Traitor's Noose,,Neck,,,,Mennu the Betrayer,The Slave Pens (H),Heroic,5,Shaman,Enhancement,Alt,https://wowhead.com/item=27546,Drop,0,B
34189,Band of Ruinous Delight,,Ring,,,,Eredar Twins,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34189,Drop,0,B
32497,Stormrage Signet Ring,,Ring,,,,Illidan Stormrage,Black Temple,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=32497,Drop,0,B
33496,Signet of Primal Wrath,,Ring,,,,Timed Event,Zul'Aman,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=33496,Drop,0,B
29301,Band of the Eternal Champion,,Ring,,,,The Scale of the Sands,Exalted,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=29301,Reputation,0,B
29997,Band of the Ranger-General,,Ring,,,,Kael'thas Sunstrider,Tempest Keep,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=29997,Drop,0,B
34361,Hard Khorium Band,,Ring,,,,Jewelcrafting (365),46124,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34361,Profession,0,B
34887,Angelista's Revenge,,Ring,,,,Badge of Justice,Smith Hauthaa,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34887,Dungeon Token,60,B
32526,Band of Devastation,,Ring,,,,Trash Drop,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32526,Drop,0,B
32335,Unstoppable Aggressor's Ring,,Ring,,,,Gurtogg Bloodboil,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32335,Drop,0,B
32266,Ring of Deceitful Intent,,Ring,,,,Shade of Akama,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32266,Drop,0,B
30052,Ring of Lethality,,Ring,,,,Hydross the Unstable,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30052,Drop,0,B
28757,Ring of a Thousand Marks,,Ring,,,,Prince Malchezaar,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28757,Drop,0,B
28649,Garona's Signet Ring,,Ring,,,,The Curator,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28649,Drop,0,B
29298,Band of Eternity,,Ring,,,,The Scale of the Sands,Friendly,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29298,Reputation,0,B
30834,Shapeshifter's Signet,,Ring,,,,Lower City,Exalted,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30834,Reputation,0,B
30738,Ring of Reciprocity,,Ring,,,,Doom Lord Kazzak,World Bosses,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30738,Drop,0,B
29283,Violet Signet of the Master Assassin,,Ring,,,,The Violet Eye,Exalted,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29283,Reputation,0,B
28730,Mithril Band of the Unscarred,,Ring,,,,Netherspite,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28730,Drop,0,B
29379,Ring of Arathi Warlords,,Ring,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29379,Dungeon Token,25,B
34427,Blackened Naaru Sliver,,Trinket,,,,M'uru,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34427,Drop,0,B
34472,Shard of Contempt,,Trinket,,,,Priestess Delrissa,Magisters' Terrace,Normal,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34472,Drop,0,B
28830,Dragonspine Trophy,,Trinket,,,,Gruul the Dragonkiller,Gruul's Lair,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28830,Drop,0,B
33831,Berserker's Call,,Trinket,,,,Zul'jin,Zul'Aman,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33831,Drop,0,B
32505,Madness of the Betrayer,,Trinket,,,,The Illidari Council,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32505,Drop,0,B
35702,Figurine - Shadowsong Panther,,Trinket,,,,Jewelcrafting (375),46778,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=35702,Profession,0,B
32491,Ashtongue Talisman of Vision,,Trinket,,,,Ashtongue Deathsworn,Exalted,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32491,Reputation,0,B
29383,Bloodlust Brooch,,Trinket,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29383,Dungeon Token,41,B
38287,Empty Mug of Direbrew,,Trinket,,,,Coren Direbrew,Brewfest,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=38287,Drop,0,B
30627,Tsunami Talisman,,Trinket,,,,Leotheras the Blind,Serpentshrine Cavern,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=30627,Drop,0,B
31856,Darkmoon Card: Crusade,,Trinket,,,,Darkmoon Blessings Deck,Darkmoon Faire,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=31856,Quest,0,B
23041,Slayer's Crest,,Trinket,,,,Sapphiron,Naxxramas,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=23041,Drop,0,B
28288,Abacus of Violent Odds,,Trinket,,,,Pathaleon the Calculator,The Mechanar,Normal,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28288,Drop,0,B
29776,Core of Ar'kelos,,Trinket,,,,Ar'kelos the Guardian,Netherstorm,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29776,Quest,0,B
28034,Hourglass of the Unraveller,,Trinket,,,,Temporus,The Black Morass,Normal,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28034,Drop,0,B
34331,Hand of the Deceiver,,Main Hand,,,,Kil'Jaeden,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34331,Drop,0,B
32262,Syphon of the Nathrezim,,Main Hand,,,,Supremus,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32262,Drop,0,B
32944,Talon of the Phoenix,,Main Hand,,,,Al'ar,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32944,Drop,0,B
32946,Claw of Molten Fury,,Main Hand,,,,Trash Drop,Hyjal Summit,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32946,Drop,0,B
28433,Wicked Edge of the Planes,,Main Hand,,,,Blacksmithing (375),36260,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28433,Profession,0,B
32236,Rising Tide,,Main Hand,,,,High Warlord Naj'entus,Black Temple,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=32236,Drop,0,B
34893,Vanir's Right Fist of Brutality,,Main Hand,,,,Badge of Justice,Smith Hauthaa,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34893,Dungeon Token,105,B
31965,Merciless Gladiator's Cleaver,,Main Hand,,,,Arena Points,Arena Vendor,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=31965,PvP,?,B
28439,Dragonstrike,,Main Hand,,,,Blacksmithing (375),36262,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28439,Profession,0,B
29924,Netherbane,,Main Hand,,,,Al'ar,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29924,Drop,0,B
33495,Rage,,Main Hand,,,,Timed Event,Zul'Aman,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33495,Drop,0,B
28767,The Decapitator,,Main Hand,,,,Prince Malchezaar,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28767,Drop,0,B
27872,The Harvester of Souls,,Main Hand,,,,Exarch Maladaar,Auchenai Crypts (H),Heroic,5,Shaman,Enhancement,Alt,https://wowhead.com/item=27872,Drop,0,B
28657,Fool's Bane,,Main Hand,,,,Terestian Illhoof,Karazhan,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28657,Drop,0,B
28438,Dragonmaw,,Main Hand,,,,Blacksmithing (375),34546,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28438,Profession,0,B
28432,Black Planar Edge,,Main Hand,,,,Blacksmithing (375),34542,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28432,Profession,0,B
28392,Reflex Blades,,Main Hand,,,,Dalliah the Doomsayer,The Arcatraz,Normal,5,Shaman,Enhancement,Alt,https://wowhead.com/item=28392,Drop,0,B
34346,Mounting Vengeance,,Off Hand,,,,Trash Drop,Sunwell Plateau,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=34346,Drop,0,B
29996,Rod of the Sun King,,Off Hand,,,,Kael'thas Sunstrider,Tempest Keep,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=29996,Drop,0,B
34951,Vanir's Left Fist of Brutality,,Off Hand,,,,Badge of Justice,Smith Hauthaa,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=34951,Dungeon Token,45,B
33640,Fury,,Off Hand,,,,Nalorakk,Zul'Aman,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=33640,Drop,0,B
31139,Fist of Reckoning,,Off Hand,,,,World Drop,,,5,Shaman,Enhancement,Alt,https://wowhead.com/item=31139,Drop,0,B
33507,Stonebreaker's Totem,,Ranged/Relic,,,,Badge of Justice,G'eras,,5,Shaman,Enhancement,BIS,https://wowhead.com/item=33507,Dungeon Token,20,B
27815,Totem of the Astral Winds,,Ranged/Relic,,,,Pandemonius,Mana Tombs (H),Heroic,5,Shaman,Enhancement,Alt,https://wowhead.com/item=27815,Drop,0,B
24264,Whitemend Hood,,Head,,,,Tailoring (375),31454,,0,Shaman,Restoration,BIS,https://wowhead.com/item=24264,Profession,0,B
28348,Moonglade Cowl,,Head,,,,Warp Splinter,The Botanica,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28348,Drop,0,B
31400,Gladiator's Ringmail Helm,,Head,,,,Honor Points,PvP Vendor,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31400,PvP,?,B
27409,Raven-Heart Headdress,,Head,,,,Shirrak the Dead Watcher,Auchenai Crypts,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27409,Drop,0,B
32090,Cowl of Naaru Blessings,,Head,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,Alt,https://wowhead.com/item=32090,Dungeon Token,50,B
29174,Watcher's Cowl,,Head,,,,Cenarion Expedition,Revered,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29174,Reputation,0,B
28413,Hallowed Crown,,Head,,,,Harbinger Skyriss,The Arcatraz,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28413,Drop,0,B
29505,Hood of Primal Life,,Head,,,,Leatherworking (365),35561,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29505,Profession,0,B
27759,Headdress of the Tides,,Head,,,,Ghaz'an,The Underbog,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27759,Drop,0,B
25820,Metallic Headband of Simm'onz,,Head,,,,Forge Camp: Annihilated,Nagrand,,0,Shaman,Restoration,Alt,https://wowhead.com/item=25820,Quest,0,B
22466,Earthshatter Headpiece,,Head,,,,Earthshatter Headpiece,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22466,Quest,0,B
21874,Primal Mooncloth Shoulders,,Shoulder,,,,Tailoring (365),26761,,0,Shaman,Restoration,BIS,https://wowhead.com/item=21874,Profession,0,B
27737,Moonglade Shoulders,,Shoulder,,,,Warlord Kalithresh,The Steamvault,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27737,Drop,0,B
27775,Hallowed Pauldrons,,Shoulder,,,,Grandmaster Vorpil,Shadow Labyrinth,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27775,Drop,0,B
27417,Ravenwing Pauldrons,,Shoulder,,,,Lieutenant Drake,Old Hillsbrad Foothills,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27417,Drop,0,B
31407,Gladiator's Ringmail Spaulders,,Shoulder,,,,Honor Points,PvP Vendor,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31407,PvP,?,B
27826,Mantle of the Sea Wolf,,Shoulder,,,,Tavarok,Mana Tombs (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27826,Drop,0,B
28250,Vestia's Pauldrons of Inner Grace,,Shoulder,,,,The Gatewatchers,The Mechanar,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28250,Drop,0,B
27433,Pauldrons of Sufferance,,Shoulder,,,,Epoch Hunter,Old Hillsbrad Foothills,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27433,Drop,0,B
32078,Pauldrons of Wild Magic,,Shoulder,,,,Quagmirran,The Slave Pens (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=32078,Drop,0,B
22467,Earthshatter Spaulders,,Shoulder,,,,Earthshatter Spaulders,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22467,Quest,0,B
31329,Lifegiving Cloak,,Back,,,,World Drop,,,0,Shaman,Restoration,BIS,https://wowhead.com/item=31329,Drop,0,B
24254,White Remedy Cape,,Back,,,,Tailoring (350),31441,,0,Shaman,Restoration,BIS,https://wowhead.com/item=24254,Profession,0,B
27448,Cloak of the Everliving,,Back,,,,Watchkeeper Gargolmar,Hellfire Ramparts (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27448,Drop,0,B
